"","X1.b_Intercept","X2.b_Intercept","X3.b_Intercept","X4.b_Intercept","treatment_level","species_level","bias_level"
"9143",-0.48376942734129,-0.324120212246817,-0.377138478266841,-0.556149531132464,"Control Cold","guichenoti","Red"
"9144",-0.295609416945678,-0.346374729555324,-0.370385200817046,-0.441777822404777,"Control Cold","guichenoti","Red"
"9145",-0.419521312119952,-0.373645758873042,-0.468840280728883,-0.453871895484802,"Control Cold","guichenoti","Red"
"9146",-0.401817446956958,-0.363560688269307,-0.4286736882297,-0.408845784143071,"Control Cold","guichenoti","Red"
"9147",-0.591605038592165,-0.525392872550861,-0.41983634414096,-0.539139476421563,"Control Cold","guichenoti","Red"
"9148",-0.219125384458844,-0.213999450346229,-0.425816241503502,-0.421789639830771,"Control Cold","guichenoti","Red"
"9149",-0.00252782228267263,-0.658246532927259,-0.347283155006139,-0.223072304142811,"Control Cold","guichenoti","Red"
"9150",-0.687670058650204,-0.440126512659815,-0.360510226097904,-0.458091134158258,"Control Cold","guichenoti","Red"
"9151",-0.431360287570908,-0.328607319037646,-0.320593478503834,-0.440728482644984,"Control Cold","guichenoti","Red"
"9152",-0.336388416391227,-0.425294113242866,-0.245966834375465,-0.221078620178467,"Control Cold","guichenoti","Red"
"9153",-0.201886557650782,-0.657732511623006,-0.19716969947852,-0.22235843037451,"Control Cold","guichenoti","Red"
"9154",-0.663046056302415,-0.575027452317635,-0.275306565518013,-0.433722936466769,"Control Cold","guichenoti","Red"
"9155",-0.721505549137066,-0.329309315989049,-0.322370573775427,-0.408690397977661,"Control Cold","guichenoti","Red"
"9156",-0.125088962993421,-0.41505951307589,-0.586536239170633,-0.207885285249512,"Control Cold","guichenoti","Red"
"9157",-0.725251785875194,-0.387108488422896,-0.510125387285717,-0.498643895116753,"Control Cold","guichenoti","Red"
"9158",0.036213527929814,-0.407602411332449,-0.382583675140363,-0.59407661132117,"Control Cold","guichenoti","Red"
"9159",-0.503862148047906,-0.259897096792195,-0.375405327754775,-0.574411388193535,"Control Cold","guichenoti","Red"
"9160",-0.601763951983284,-0.372773257256145,-0.374104565240718,-0.475092172207761,"Control Cold","guichenoti","Red"
"9161",-0.621650251700798,-0.30576964673215,-0.201893622270339,-0.329409837519174,"Control Cold","guichenoti","Red"
"9162",-0.221226956779522,-0.57087878696367,-0.652478158218491,-0.443874377623471,"Control Cold","guichenoti","Red"
"9163",-0.618363306914427,-0.755031330724738,-0.739506091823598,-0.416474219204884,"Control Cold","guichenoti","Red"
"9164",-0.488964496350222,-0.0408083217016718,-0.221465010479594,-0.328150789504409,"Control Cold","guichenoti","Red"
"9165",-0.262805434775846,-0.870242775928447,-0.140522234382998,-0.257308179658107,"Control Cold","guichenoti","Red"
"9166",-0.48970028274111,-0.595367518671211,-0.373130217753839,-0.370440854917482,"Control Cold","guichenoti","Red"
"9167",-0.471376403851176,-0.272633827625864,-0.359332026662996,-0.391873553130701,"Control Cold","guichenoti","Red"
"9168",-0.144370239175987,-0.519219988591759,-0.1376709127335,-0.273766176668422,"Control Cold","guichenoti","Red"
"9169",-0.210465953623059,-0.331985731566012,-0.287603755430227,-0.237261278025004,"Control Cold","guichenoti","Red"
"9170",-0.308131896126548,-0.263019033531183,-0.345561409699855,-0.635457128229289,"Control Cold","guichenoti","Red"
"9171",-0.566350104347112,-0.652756209940272,-0.391629369245343,-0.658939756560428,"Control Cold","guichenoti","Red"
"9172",-0.457721958578284,-0.323761764402794,-0.499527500926107,-0.457563667699939,"Control Cold","guichenoti","Red"
"9173",-0.4151605942728,-0.390795607898571,-0.266688270028139,-0.349250120389641,"Control Cold","guichenoti","Red"
"9174",-0.369092737232005,-0.452508620507351,-0.649264331064325,-0.708080565524665,"Control Cold","guichenoti","Red"
"9175",-0.492769683633329,-0.573842684993123,-0.383175526110597,-0.63289943736439,"Control Cold","guichenoti","Red"
"9176",-0.242846729917542,-0.390877696330636,-0.591187963895276,-0.512705449886026,"Control Cold","guichenoti","Red"
"9177",-0.507052615058708,-0.131498451273533,-0.35083100946114,-0.515467703729426,"Control Cold","guichenoti","Red"
"9178",-0.0593752851861488,-0.36285935829882,-0.375265903874023,-0.183151369056733,"Control Cold","guichenoti","Red"
"9179",-0.459867833050933,-0.509613484641454,-0.422234497146911,-0.277057225556007,"Control Cold","guichenoti","Red"
"9180",-0.269581601343704,-0.264720940536968,-0.506317155309316,-0.407954547435234,"Control Cold","guichenoti","Red"
"9181",-0.424452310785687,-0.373343498413832,-0.474746661999114,-0.611115080625939,"Control Cold","guichenoti","Red"
"9182",-0.648689089763033,-0.569273308305843,-0.504494885104161,-0.495217654356086,"Control Cold","guichenoti","Red"
"9183",-0.122646200053902,-0.434119084779889,-0.358304973420527,-0.197211278234005,"Control Cold","guichenoti","Red"
"9184",-0.354711030343616,-0.175874862778845,-0.467354631927584,-0.374887726364222,"Control Cold","guichenoti","Red"
"9185",-0.21137931885224,-0.461634806175146,-0.254091141573712,-0.543883424309889,"Control Cold","guichenoti","Red"
"9186",-0.48901395282015,-0.115889544204815,-0.360033381286921,-0.669850758373317,"Control Cold","guichenoti","Red"
"9187",-0.583288191429185,-0.489079762429871,-0.190079694500546,-0.595871193600046,"Control Cold","guichenoti","Red"
"9188",-0.526239522183311,-0.222780686315441,-0.440875254920239,-0.39658822803558,"Control Cold","guichenoti","Red"
"9189",-0.48745343813875,-0.503955275054502,-0.289071823830162,-0.445993411203481,"Control Cold","guichenoti","Red"
"9190",-0.34963909071041,-0.482937274491809,-0.313252438203932,-0.418173455541112,"Control Cold","guichenoti","Red"
"9191",-0.529901804478622,-0.232523257023867,-0.307090573600694,-0.250787663156802,"Control Cold","guichenoti","Red"
"9192",-0.504972472935975,-0.427339790858378,-0.340941526857106,-0.587673984001929,"Control Cold","guichenoti","Red"
"9193",-0.273893781729699,-0.446363466277528,-0.393555132418307,-0.359952692027239,"Control Cold","guichenoti","Red"
"9194",-0.337585632924377,-0.457422440495997,-0.569168681589566,-0.283859733337238,"Control Cold","guichenoti","Red"
"9195",-0.378494670383193,-0.288218580408692,-0.505405165686671,-0.283144418046301,"Control Cold","guichenoti","Red"
"9196",-0.468369034317721,-0.419710091299573,-0.517860210921096,-0.476839802083392,"Control Cold","guichenoti","Red"
"9197",-0.604885864455293,-0.379737188506205,-0.17346653716242,-0.166578400300484,"Control Cold","guichenoti","Red"
"9198",-0.440101180535543,-0.219653259874679,-0.459598572690608,-0.214988211652687,"Control Cold","guichenoti","Red"
"9199",-0.310910965449923,-0.261427033963065,-0.249434581688064,-0.519182062052763,"Control Cold","guichenoti","Red"
"9200",-0.372349998838996,-0.396538011778411,-0.196390033538844,-0.353979071534988,"Control Cold","guichenoti","Red"
"9201",-0.228858087131477,-0.544775649096297,-0.202268296265137,-0.452885556138199,"Control Cold","guichenoti","Red"
"9202",0.0548517647359076,-0.708526434253082,-0.464760219189597,-0.51434826970512,"Control Cold","guichenoti","Red"
"9203",-0.108257071930584,-0.321464157102148,-0.369753066880827,-0.103517174027374,"Control Cold","guichenoti","Red"
"9204",-0.675704248687524,0.0509349124999648,-0.391116986003776,-0.495591725850841,"Control Cold","guichenoti","Red"
"9205",0.0287728825871032,-0.0800107506759773,-0.239928798868213,-0.411327456822869,"Control Cold","guichenoti","Red"
"9206",-0.494070092391552,-0.395576124473486,-0.478273742969451,-0.291354164197206,"Control Cold","guichenoti","Red"
"9207",-0.510989355827836,-0.234423411941225,-0.0963097399312667,-0.474001672240189,"Control Cold","guichenoti","Red"
"9208",-0.413248144265868,-0.447730282370053,-0.539771758356086,-0.275447176591206,"Control Cold","guichenoti","Red"
"9209",-0.324623466921332,-0.32103784289343,-0.49865268272272,-0.421262851484599,"Control Cold","guichenoti","Red"
"9210",-0.363734229618518,-0.714021270515999,-0.280959856917768,-0.323369788156068,"Control Cold","guichenoti","Red"
"9211",-0.468794075461865,-0.567537398842262,-0.47814074121254,-0.29375109480938,"Control Cold","guichenoti","Red"
"9212",-0.379807330764697,-0.562209518893341,-0.40847430976011,-0.170401160127562,"Control Cold","guichenoti","Red"
"9213",-0.221423467760241,-0.342578266737609,-0.416005012074852,-0.21046600494526,"Control Cold","guichenoti","Red"
"9214",-0.336801671827885,-0.500269175918348,-0.448161660693556,-0.266270161840242,"Control Cold","guichenoti","Red"
"9215",-0.520299769495788,-0.235712706456395,-0.515376429771944,-0.429799439535879,"Control Cold","guichenoti","Red"
"9216",-0.398192067371465,-0.100734612585031,-0.538599422559231,-0.433974137202012,"Control Cold","guichenoti","Red"
"9217",-0.566707082983143,-0.325899867102205,-0.611082410233169,-0.455897055340741,"Control Cold","guichenoti","Red"
"9218",-0.326403067962871,-0.317910647486943,-0.452281435582252,-0.312136352219919,"Control Cold","guichenoti","Red"
"9219",-0.336809910857172,-0.325129459067292,-0.512190777172168,-0.535083480112599,"Control Cold","guichenoti","Red"
"9220",-0.622536500911673,-0.525395722340565,-0.372059553002774,-0.472355305082401,"Control Cold","guichenoti","Red"
"9221",-0.553953714906208,-0.540497208379538,-0.160405347616169,-0.567376452259345,"Control Cold","guichenoti","Red"
"9222",-0.440359319440929,-0.409510854031615,-0.490498773784193,-0.300151010976977,"Control Cold","guichenoti","Red"
"9223",-0.286859860436681,-0.250958943220479,-0.427390452118077,-0.164006240639507,"Control Cold","guichenoti","Red"
"9224",-0.388344943304812,-0.704832453330336,-0.379958781599546,-0.414518494406326,"Control Cold","guichenoti","Red"
"9225",-0.267775558050475,-0.787211415090286,-0.508492104446661,-0.528550510782912,"Control Cold","guichenoti","Red"
"9226",-0.389936941974986,-0.431931757114953,-0.597127653440314,-0.54860574652429,"Control Cold","guichenoti","Red"
"9227",-0.30217706857799,-0.496972243685325,-0.34616367356132,-0.0805386987806054,"Control Cold","guichenoti","Red"
"9228",-0.249300546933843,-0.673802882709126,-0.347557324867119,-0.237264953125379,"Control Cold","guichenoti","Red"
"9229",-0.564209295128315,-0.758617911336471,-0.657680294567059,-0.651446790549482,"Control Cold","guichenoti","Red"
"9230",-0.219270456129514,-0.659887370788411,-0.146307198631825,-0.587517936147288,"Control Cold","guichenoti","Red"
"9231",-0.301782734049183,-0.593991536717237,-0.434073073720951,-0.643628591345257,"Control Cold","guichenoti","Red"
"9232",-0.482055038606521,-0.563380817794781,-0.450523824042349,-0.182432429257295,"Control Cold","guichenoti","Red"
"9233",-0.0410850243558695,-0.539079540721386,-0.162515398745946,-0.693084523067224,"Control Cold","guichenoti","Red"
"9234",-0.342504801686914,-0.755982766006843,-0.202311268236649,-0.478894247233983,"Control Cold","guichenoti","Red"
"9235",-0.664237491931414,-0.767110564586814,-0.25968012083592,-0.557862277592302,"Control Cold","guichenoti","Red"
"9236",-0.0503575904426876,-0.217307841659677,-0.538335241007203,-0.0719041607873091,"Control Cold","guichenoti","Red"
"9237",-0.671185224070651,-0.140139494200372,-0.376923775505843,0.0370366023676765,"Control Cold","guichenoti","Red"
"9238",-0.190784471841002,-0.635941994614935,-0.341953939259962,0.0181362654163832,"Control Cold","guichenoti","Red"
"9239",-0.182834286848876,-0.246665091708861,-0.386912470423582,-0.131547506599419,"Control Cold","guichenoti","Red"
"9240",-0.383496146442996,-0.536604353645363,-0.402543437794428,-0.732690651948864,"Control Cold","guichenoti","Red"
"9241",-0.504292241118585,-0.16221495530776,-0.337768921744839,-0.128500226656198,"Control Cold","guichenoti","Red"
"9242",-0.341667435515371,-0.470104958301627,-0.41144745488759,-0.865391626925035,"Control Cold","guichenoti","Red"
"9243",-0.199474414732444,-0.3622263614577,-0.349408587674765,-0.546557591320397,"Control Cold","guichenoti","Red"
"9244",-0.534472644844047,-0.459133955301454,-0.274857241913181,-0.511916281663005,"Control Cold","guichenoti","Red"
"9245",-0.319683130219466,-0.341841308796638,-0.389365628044522,-0.585392137988856,"Control Cold","guichenoti","Red"
"9246",-0.551712679358979,-0.323221408696231,-0.795960706302375,-0.63393924891518,"Control Cold","guichenoti","Red"
"9247",-0.515139803719699,-0.56274023233938,-0.738327169157928,-0.463459546624457,"Control Cold","guichenoti","Red"
"9248",-0.389294406781396,-0.48802343328407,-0.720059849405631,-0.23406812221059,"Control Cold","guichenoti","Red"
"9249",-0.379855691427072,-0.28804804487124,-0.715458513169634,-0.484636730110788,"Control Cold","guichenoti","Red"
"9250",-0.24640664600856,-0.111461845089677,-0.669335824235258,-0.232728651653478,"Control Cold","guichenoti","Red"
"9251",-0.333341998920249,-0.457278607491918,-0.793803806252719,-0.375286194693793,"Control Cold","guichenoti","Red"
"9252",-0.266705356021236,-0.308817308255309,0.177719462456397,-0.464137824597407,"Control Cold","guichenoti","Red"
"9253",-0.51723526020162,-0.54546262216583,-0.816311577800875,-0.296603086420615,"Control Cold","guichenoti","Red"
"9254",-0.544363622733703,-0.665233508246542,-0.508873984024411,-0.395073162880292,"Control Cold","guichenoti","Red"
"9255",-0.612016036877784,-0.845834189459111,-0.150930107585005,-0.662458162271168,"Control Cold","guichenoti","Red"
"9256",-0.645179085892112,-0.569754304284561,-0.397257229656041,-0.0934305952789333,"Control Cold","guichenoti","Red"
"9257",-0.325589170643001,-0.46031555969509,-0.2528928941865,-0.346398095069461,"Control Cold","guichenoti","Red"
"9258",-0.628808533379387,-0.269911473485724,-0.116802006914793,-0.291787596551538,"Control Cold","guichenoti","Red"
"9259",-0.395516563662017,-0.296991863260159,-0.225838913364397,-0.287143637714501,"Control Cold","guichenoti","Red"
"9260",-0.514724885158069,-0.63927904344066,-0.492873399927363,-0.201708165432097,"Control Cold","guichenoti","Red"
"9261",-0.207798086136093,-0.463926278739928,-0.570718072869531,-0.345419315009209,"Control Cold","guichenoti","Red"
"9262",-0.236847787847667,-0.389525789152435,-0.204893685689779,-0.632225318687875,"Control Cold","guichenoti","Red"
"9263",-0.280391770534431,-0.331306100747668,-0.26390568655808,-0.536684540518364,"Control Cold","guichenoti","Red"
"9264",-0.461733433168669,-0.351483748223129,-0.125489137762809,-0.553041383171161,"Control Cold","guichenoti","Red"
"9265",-0.600150605122892,-0.0462278151294324,-0.359028248980951,-0.481617052825786,"Control Cold","guichenoti","Red"
"9266",-0.586422681155601,-0.151661579542276,-0.366029450705286,-0.345353370700826,"Control Cold","guichenoti","Red"
"9267",-0.575897299682973,-0.295290635008988,-0.363822648092962,-0.261483834762429,"Control Cold","guichenoti","Red"
"9268",-0.446430449924197,-0.576868158135295,-0.309070200305862,-0.218454936740091,"Control Cold","guichenoti","Red"
"9269",-0.330787311534894,-0.371472350929459,-0.537721453738734,-0.307169557240842,"Control Cold","guichenoti","Red"
"9270",-0.636088454318541,-0.562640060962502,-0.306535680410608,-0.610400345314234,"Control Cold","guichenoti","Red"
"9271",-0.385929796116835,-0.208743174079907,-0.172743961056345,-0.598335783469446,"Control Cold","guichenoti","Red"
"9272",-0.442812761288518,-0.338248339371919,-0.535195326337597,-0.330701156964787,"Control Cold","guichenoti","Red"
"9273",-0.573178765003962,-0.0814482715307974,-0.384608532902315,-0.261203841716013,"Control Cold","guichenoti","Red"
"9274",-0.46299307754661,-0.457824626103104,-0.615224408723255,-0.51931124399599,"Control Cold","guichenoti","Red"
"9275",-0.381576572978287,-0.0448297799119732,-0.720254460094935,-0.659382439723156,"Control Cold","guichenoti","Red"
"9276",-0.414229399691239,-0.049530646052824,-0.617898662418094,-0.645498799928164,"Control Cold","guichenoti","Red"
"9277",-0.136370490442073,-0.340423132394496,-0.399320400373432,-0.527393967097561,"Control Cold","guichenoti","Red"
"9278",-0.548559340748341,-0.179370293958629,-0.351767892291737,-0.578301498039712,"Control Cold","guichenoti","Red"
"9279",-0.478357285583126,-0.174385106729347,-0.369721178747737,-0.17431561163829,"Control Cold","guichenoti","Red"
"9280",-0.23162286259183,-0.421602385093173,-0.482718613660913,-0.564714596272157,"Control Cold","guichenoti","Red"
"9281",-0.331128347725859,-0.540654772969369,-0.34909204532439,-0.506356180199415,"Control Cold","guichenoti","Red"
"9282",-0.45397489275504,-0.478967147955497,-0.359081873739933,-0.26814262970987,"Control Cold","guichenoti","Red"
"9283",-0.494341492276901,-0.462102832967889,-0.413011534134659,-0.263495431501966,"Control Cold","guichenoti","Red"
"9284",-0.474226886030855,-0.437483649014544,-0.401141691168152,-0.433164058223153,"Control Cold","guichenoti","Red"
"9285",-0.298660659299852,-0.586981745805794,-0.51773714983861,-0.353959462333872,"Control Cold","guichenoti","Red"
"9286",-0.816119122624839,-0.298608524078359,-0.704044978465226,-0.174514577638888,"Control Cold","guichenoti","Red"
"9287",-0.800789848508729,-0.132030202871655,-0.591245726646286,-0.254823096859333,"Control Cold","guichenoti","Red"
"9288",-0.34104138457326,-0.483643383097836,-0.28724903625308,-0.441552089602979,"Control Cold","guichenoti","Red"
"9289",-0.359811585536896,-0.358806543420251,-0.195083293215144,-0.596026086114736,"Control Cold","guichenoti","Red"
"9290",-0.313710557474395,-0.494698426796845,-0.640592770148863,-0.425426316778885,"Control Cold","guichenoti","Red"
"9291",-0.150848063535677,-0.591752229323848,-0.357407561697021,-0.523450510196098,"Control Cold","guichenoti","Red"
"9292",-0.13507171739978,-0.0845693421913577,-0.469490664961791,-0.937182889559535,"Control Cold","guichenoti","Red"
"9293",-0.462685953637732,-0.120704311246667,-0.364029367986342,-0.610018844691828,"Control Cold","guichenoti","Red"
"9294",-0.364833478417768,-0.191348728002339,-0.314584156534804,-0.106822274009421,"Control Cold","guichenoti","Red"
"9295",-0.321144058547165,-0.304327198019821,-0.466186512256424,-0.192430385938515,"Control Cold","guichenoti","Red"
"9296",-0.573211203028718,-0.237518323214432,-0.375181808174218,-0.406498620914286,"Control Cold","guichenoti","Red"
"9297",-0.181016527781178,-0.203693522789567,-0.19821161340626,-0.107607901939733,"Control Cold","guichenoti","Red"
"9298",-0.614471855456372,-0.12195351759024,-0.626116975648557,-0.107428268627046,"Control Cold","guichenoti","Red"
"9299",-0.576369620435001,-0.59134172146015,-0.466714290795505,-0.545430237717934,"Control Cold","guichenoti","Red"
"9300",-0.307140791222722,-0.154479620372975,-0.414736072036016,-0.342944605876357,"Control Cold","guichenoti","Red"
"9301",-0.355937610160813,-0.425553408020195,-0.31955306084464,-0.228912931517063,"Control Cold","guichenoti","Red"
"9302",-0.418383439529379,-0.385482053747081,-0.46459346589086,-0.353767211618312,"Control Cold","guichenoti","Red"
"9303",-0.612117243298953,-0.512527668833815,-0.316194631302439,-0.482362508940664,"Control Cold","guichenoti","Red"
"9304",-0.506437333581673,-0.5478472384704,-0.403405526305464,-0.166894131566939,"Control Cold","guichenoti","Red"
"9305",-0.292231072769451,-0.733262293830284,-0.537086012919379,-0.0894160445869942,"Control Cold","guichenoti","Red"
"9306",-0.697645362071504,-0.775737736651797,-0.202728369241416,-0.649143086431245,"Control Cold","guichenoti","Red"
"9307",-0.738209046446007,0.0277805315041925,-0.62302448621125,-0.10724799760998,"Control Cold","guichenoti","Red"
"9308",-0.631664577451033,-0.769296878069109,-0.534177965077421,-0.324734949118397,"Control Cold","guichenoti","Red"
"9309",-0.680908488516707,-0.415014233341611,-0.142134758269352,-0.298695209794084,"Control Cold","guichenoti","Red"
"9310",-0.692675552754782,-0.503977006391233,-0.222769642272384,-0.337654521287522,"Control Cold","guichenoti","Red"
"9311",-0.29071231013694,-0.543218549275795,-0.33018846412357,-0.458815210236574,"Control Cold","guichenoti","Red"
"9312",-0.430317553375707,-0.3900071060629,-0.367679930924749,-0.452359351299155,"Control Cold","guichenoti","Red"
"9313",-0.470717700508279,-0.152893180165933,-0.265764616270623,-0.49490621664934,"Control Cold","guichenoti","Red"
"9314",-0.442198105831106,-0.152978866097954,-0.547966946729168,-0.729007306504942,"Control Cold","guichenoti","Red"
"9315",-0.453667725625222,-0.618510564805673,-0.162021812881189,-0.523878539141241,"Control Cold","guichenoti","Red"
"9316",-0.249538488889776,-0.438202418240709,-0.536615986250943,-0.454177602978225,"Control Cold","guichenoti","Red"
"9317",-0.350821440748568,-0.431046300339291,-0.748827804131465,-0.362432786515681,"Control Cold","guichenoti","Red"
"9318",-0.325175674899914,-0.51667982136457,-0.463960167983631,-0.622280255788227,"Control Cold","guichenoti","Red"
"9319",-0.419213324434824,-0.378825616401636,-0.408458565025506,-0.244491593758376,"Control Cold","guichenoti","Red"
"9320",-0.549648074563488,-0.32243135061905,-0.568879230373735,-0.699534765386361,"Control Cold","guichenoti","Red"
"9321",-0.128630825975654,-0.198639669243972,-0.503896083853423,-0.284825191037425,"Control Cold","guichenoti","Red"
"9322",-0.32866523283288,-0.0539611875214726,-0.539307448515794,-0.320653792726272,"Control Cold","guichenoti","Red"
"9323",-0.443525439423906,-0.213386927915169,-0.664461051551304,-0.629720109447748,"Control Cold","guichenoti","Red"
"9324",-0.381029548848653,-0.21964921418684,-0.609808707629199,-0.254464159361282,"Control Cold","guichenoti","Red"
"9325",-0.147717009548829,-0.364858573628974,-0.212911569972601,-0.415887365395246,"Control Cold","guichenoti","Red"
"9326",-0.536066936489399,-0.570522447631609,-0.419067535581112,-0.321779167016657,"Control Cold","guichenoti","Red"
"9327",-0.538231389805211,-0.176133214911319,-0.659949645461511,-0.496583935391843,"Control Cold","guichenoti","Red"
"9328",-0.397557696572836,-0.437874418199013,-0.185367035060993,-0.407102915579565,"Control Cold","guichenoti","Red"
"9329",-0.512547736521728,-0.369191432771358,-0.416350375759275,-0.352261554663566,"Control Cold","guichenoti","Red"
"9330",-0.0100567882604888,-0.443163703219446,-0.572250463632179,-0.483102300437036,"Control Cold","guichenoti","Red"
"9331",-0.776874789903647,-0.163632509035363,-0.590336421457386,-0.384167892054734,"Control Cold","guichenoti","Red"
"9332",-0.249744312086811,-0.656637337144698,-0.10813518475324,-0.4968262500624,"Control Cold","guichenoti","Red"
"9333",-0.238781378596973,-0.0160877304348488,-0.16638782220683,-0.613388844947821,"Control Cold","guichenoti","Red"
"9334",-0.35654967795309,-0.500850434429378,-0.181035230586802,-0.157318461407649,"Control Cold","guichenoti","Red"
"9335",-0.333422098123589,-0.505098401601526,-0.193159604059125,-0.350128638020877,"Control Cold","guichenoti","Red"
"9336",-0.455241743495638,-0.577353350598197,-0.419472086190228,-0.461502625320882,"Control Cold","guichenoti","Red"
"9337",-0.115920619859821,-0.419128700199638,-0.357449975692818,-0.480221463866112,"Control Cold","guichenoti","Red"
"9338",-0.486353276622952,-0.3305701071797,-0.357510662420679,-0.208226733794882,"Control Cold","guichenoti","Red"
"9339",-0.357371171353225,-0.378922091743578,-0.142631346941494,-0.521276997165198,"Control Cold","guichenoti","Red"
"9340",-0.346536126480509,-0.312218923636251,-0.624878853263626,-0.212697038278011,"Control Cold","guichenoti","Red"
"9341",-0.248959747722834,-0.199864865016978,-0.511568606629463,-0.171519967936697,"Control Cold","guichenoti","Red"
"9342",-0.397502396230064,-0.588368206357281,-0.27541270157423,-0.469422473584772,"Control Cold","guichenoti","Red"
"9343",-0.54401956253707,-0.120222967011642,-0.33726949896654,-0.473969583773375,"Control Cold","guichenoti","Red"
"9344",-0.519400377414808,-0.561742472997615,-0.420987727640545,-0.0644719271779712,"Control Cold","guichenoti","Red"
"9345",-0.400945056622027,-0.319611874624998,-0.0795680318876474,-0.0465356509401774,"Control Cold","guichenoti","Red"
"9346",-0.383848025427083,-0.334078937883253,-0.474516624175501,-0.162489787745212,"Control Cold","guichenoti","Red"
"9347",-0.270174733331506,-0.463921430098478,-0.35673824603228,-0.471337879673544,"Control Cold","guichenoti","Red"
"9348",-0.199486674510365,-0.440803931791863,-0.256090823014946,-0.184902891907475,"Control Cold","guichenoti","Red"
"9349",-0.53247571767289,-0.254884512354259,-0.125402643203664,-0.226759455163943,"Control Cold","guichenoti","Red"
"9350",-0.741863441260388,-0.544754719694206,-0.251253879715564,-0.643024698989763,"Control Cold","guichenoti","Red"
"9351",-0.495691765697418,-0.403203752034481,-0.216814100215189,-0.44637685254775,"Control Cold","guichenoti","Red"
"9352",-0.262439671921393,-0.410997189993683,-0.527366679930927,-0.62215507942932,"Control Cold","guichenoti","Red"
"9353",-0.0121424559391376,-0.600707882041674,-0.201129781153486,-0.567902591817224,"Control Cold","guichenoti","Red"
"9354",-0.38527973813082,-0.636152358135017,-0.293994714795989,-0.620867693727564,"Control Cold","guichenoti","Red"
"9355",-0.293005124753094,-0.54304185063431,-0.43989962323179,-0.444582657131147,"Control Cold","guichenoti","Red"
"9356",-0.609297519279094,-0.435780411675789,-0.346170630204538,-0.411189193087188,"Control Cold","guichenoti","Red"
"9357",-0.568672767040128,-0.360217411734623,-0.368387528978922,-0.61627943949384,"Control Cold","guichenoti","Red"
"9358",-0.628229181035222,-0.330457270216702,-0.43781332947426,-0.393611037311031,"Control Cold","guichenoti","Red"
"9359",-0.375248409222337,-0.357256144782401,-0.651767431853106,-0.480830897184029,"Control Cold","guichenoti","Red"
"9360",-0.515326791296912,-0.440570895446421,-0.634591781537431,-0.103843362188668,"Control Cold","guichenoti","Red"
"9361",-0.505285618288083,-0.40760774240304,-0.266081290189763,-0.303383766006064,"Control Cold","guichenoti","Red"
"9362",-0.512083032968964,-0.432975830335498,-0.370809929441575,-0.270751426815036,"Control Cold","guichenoti","Red"
"9363",-0.465065935687664,-0.361852155706072,-0.493638601473081,-0.489643606315369,"Control Cold","guichenoti","Red"
"9364",-0.454458594177347,-0.363608695453108,-0.522319635355625,-0.164254731463633,"Control Cold","guichenoti","Red"
"9365",-0.315199501708576,-0.313362324666165,-0.350482227256409,-0.312452362409425,"Control Cold","guichenoti","Red"
"9366",-0.380058759424336,-0.354131873388119,-0.595221785530739,-0.27491239062297,"Control Cold","guichenoti","Red"
"9367",-0.802154197993982,-0.474904053459559,0.0554995656568792,-0.698232466751212,"Control Cold","guichenoti","Red"
"9368",-0.58977260335578,-0.581859818307998,-0.343870488011731,-0.433956900575412,"Control Cold","guichenoti","Red"
"9369",-0.479661558263435,-0.0276520892001989,-0.564987605381756,-0.541099809027915,"Control Cold","guichenoti","Red"
"9370",-0.636900558030615,-0.294273681958455,-0.704536432497584,-0.385911470065713,"Control Cold","guichenoti","Red"
"9371",-0.492323248819769,-0.284150397193157,-0.309039728982441,-0.391980103867609,"Control Cold","guichenoti","Red"
"9372",-0.0842715859065068,-0.488326075780926,-0.44936174718417,-0.530188927892479,"Control Cold","guichenoti","Red"
"9373",-0.165939904361703,-0.520477685056767,-0.484870597516083,-0.355961227192505,"Control Cold","guichenoti","Red"
"9374",-0.165530871946989,-0.374711480675928,-0.16941201597086,-0.389752361184367,"Control Cold","guichenoti","Red"
"9375",-0.271406344762321,-0.21627837299602,-0.392547007558797,-0.343323747133094,"Control Cold","guichenoti","Red"
"9376",-0.355505327494851,-0.274288063352837,-0.376766031589015,-0.42844945088286,"Control Cold","guichenoti","Red"
"9377",-0.411772490441785,-0.381478170274344,-0.64960874270123,-0.403505327266563,"Control Cold","guichenoti","Red"
"9378",-0.482820068864626,-0.451579120854864,-0.42303928507239,-0.411369206083316,"Control Cold","guichenoti","Red"
"9379",-0.390401029946205,-0.25725227073544,-0.314091715904032,-0.500706803311744,"Control Cold","guichenoti","Red"
"9380",-0.440502937948188,-0.40059903467055,-0.312576537395877,-0.456879605348604,"Control Cold","guichenoti","Red"
"9381",-0.354688639165572,-0.226180532355643,-0.253937256990781,-0.224571205804185,"Control Cold","guichenoti","Red"
"9382",-0.377961176782959,-0.306172510426514,-0.564912419396115,-0.365665424457011,"Control Cold","guichenoti","Red"
"9383",-0.396007410732191,-0.364850402488445,-0.18793352707801,-0.382803628177857,"Control Cold","guichenoti","Red"
"9384",-0.351684387664588,-0.377480772825279,-0.218307920718548,-0.524757626993059,"Control Cold","guichenoti","Red"
"9385",-0.524521447582336,-0.514798419005126,-0.537769444845942,-0.237625393240741,"Control Cold","guichenoti","Red"
"9386",-0.350647625188582,-0.326428930563721,-0.3709956383711,-0.267962957875169,"Control Cold","guichenoti","Red"
