"","X1.b_Associative_Trial","X2.b_Associative_Trial","X3.b_Associative_Trial","X4.b_Associative_Trial","treatment_level","species_level","bias_level"
"9027",0.0436506610814834,0.0389356569374749,0.0256772255300895,0.0628710488312972,"Control Cold","guichenoti","Red"
"9028",0.04376919377027,0.0346721026928184,0.0305970257127389,0.0577899798561721,"Control Cold","guichenoti","Red"
"9029",0.0486052025498657,0.0342756178685107,0.0438281619373939,0.0523070076678405,"Control Cold","guichenoti","Red"
"9030",0.0345647304795576,0.0384993199582844,0.0316906081050568,0.0339459558080898,"Control Cold","guichenoti","Red"
"9031",0.0289996979913318,0.0355493557664914,0.0323069892354581,0.0209795715374622,"Control Cold","guichenoti","Red"
"9032",0.0290523456848836,0.0372995697080749,0.0320506653043747,0.0316563143215523,"Control Cold","guichenoti","Red"
"9033",0.0288750815792818,0.0344780849023135,0.0284508845856994,0.0368627233087227,"Control Cold","guichenoti","Red"
"9034",0.022209221280011,0.0341464147620016,0.0357623305356148,0.0344470252172623,"Control Cold","guichenoti","Red"
"9035",0.0222814527730463,0.0469273622904427,0.0411145491631761,0.0360138393693592,"Control Cold","guichenoti","Red"
"9036",0.0587022965403653,0.0388846350575383,0.0362649855917065,0.0267542663720553,"Control Cold","guichenoti","Red"
"9037",0.0563677093525198,0.0382446034922987,0.0382456913036093,0.0263806400200784,"Control Cold","guichenoti","Red"
"9038",0.0359004801491078,0.0296926756820397,0.0396851526307016,0.0243262674810828,"Control Cold","guichenoti","Red"
"9039",0.0370495580292221,0.0424236565820636,0.0443785121066497,0.0254785184360401,"Control Cold","guichenoti","Red"
"9040",0.0351110463666364,0.0445152327782483,0.0446868064108676,0.0406792956009888,"Control Cold","guichenoti","Red"
"9041",0.0252694262219846,0.0458769935420203,0.0250348387834561,0.0405719398281618,"Control Cold","guichenoti","Red"
"9042",0.0294835092507152,0.0417331495373218,0.0342940526791184,0.0413067199459203,"Control Cold","guichenoti","Red"
"9043",0.0283728180620085,0.0584481824658015,0.0224506819031823,0.0417809111774397,"Control Cold","guichenoti","Red"
"9044",0.0297659559036285,0.0613025838751721,0.0555068026066274,0.0450650537600596,"Control Cold","guichenoti","Red"
"9045",0.0488835694473862,0.0424752549646472,0.044358354394388,0.0179671006841789,"Control Cold","guichenoti","Red"
"9046",0.0483932892927531,0.0454127743351763,0.0318672183891843,0.0268613018245832,"Control Cold","guichenoti","Red"
"9047",0.0446138051729254,0.0496883162977415,0.0452187127927875,0.0409974777409386,"Control Cold","guichenoti","Red"
"9048",0.0451056740728456,0.0202069653772149,0.0443165009896889,0.0398626778626045,"Control Cold","guichenoti","Red"
"9049",0.0565831165647323,0.0207593617877607,0.0431813527433533,0.0373025378835597,"Control Cold","guichenoti","Red"
"9050",0.0579763615699444,0.0321538651420456,0.0420025213115408,0.038558962687099,"Control Cold","guichenoti","Red"
"9051",0.062294161885781,0.0322760822606442,0.0443649898974813,0.0362325239710181,"Control Cold","guichenoti","Red"
"9052",0.0645652961321573,0.0382601792423506,0.0386459702999171,0.0361431601134325,"Control Cold","guichenoti","Red"
"9053",0.0461951835366327,0.0386867440648498,0.0406732141816993,0.0328622889374966,"Control Cold","guichenoti","Red"
"9054",0.0279514386493981,0.036264466204333,0.0400466146376117,0.0317031423370478,"Control Cold","guichenoti","Red"
"9055",0.0428768651339005,0.0373101544894715,0.0389466544508564,0.0304600947107364,"Control Cold","guichenoti","Red"
"9056",0.0210925928386213,0.0341779353537689,0.0387691827098099,0.0337868605337736,"Control Cold","guichenoti","Red"
"9057",0.0205695974727689,0.0360024833456454,0.0371329654539705,0.0403364004751428,"Control Cold","guichenoti","Red"
"9058",0.00601795556703746,0.033464247458757,0.0397297109016232,0.0409033086768469,"Control Cold","guichenoti","Red"
"9059",0.0483592698566318,0.0407355613955556,0.043354494338855,0.031577113790654,"Control Cold","guichenoti","Red"
"9060",0.0481002998410554,0.0414328900539504,0.0538703088351159,0.037336070976102,"Control Cold","guichenoti","Red"
"9061",0.043503807005175,0.0420881025328966,0.047197462484696,0.047220584287452,"Control Cold","guichenoti","Red"
"9062",0.0389782017425853,0.0402869043320509,0.0447954519072487,0.0512033375192247,"Control Cold","guichenoti","Red"
"9063",0.0386920456410699,0.0378768848518793,0.0290861102711703,0.0538273922756445,"Control Cold","guichenoti","Red"
"9064",0.039273864419173,0.0383356909923559,0.0378578092022034,0.0542138232260103,"Control Cold","guichenoti","Red"
"9065",0.0404456146761934,0.0393977588768298,0.0400191452153636,0.0320647917194007,"Control Cold","guichenoti","Red"
"9066",0.0403825573523041,0.0425233738731119,0.0374789437178356,0.032182039979431,"Control Cold","guichenoti","Red"
"9067",0.0383209652920948,0.0377467880614668,0.0428653502657048,0.0345437495911835,"Control Cold","guichenoti","Red"
"9068",0.0428319447868737,0.041603074403786,0.0427239671880619,0.0315667685196348,"Control Cold","guichenoti","Red"
"9069",0.0324257862072579,0.0379166195043753,0.0520188388620812,0.0319636526977686,"Control Cold","guichenoti","Red"
"9070",0.042163333371803,0.0304887655770982,0.0512575312402743,0.0273682798020472,"Control Cold","guichenoti","Red"
"9071",0.0459625077175045,0.049070600501724,0.0406024534647626,0.026934447009684,"Control Cold","guichenoti","Red"
"9072",0.0431169913697197,0.0315915829691184,0.0402382776139886,0.0272804667554621,"Control Cold","guichenoti","Red"
"9073",0.0474888876506388,0.0314094156427341,0.0411796322578309,0.0269398282971206,"Control Cold","guichenoti","Red"
"9074",0.0418469746157746,0.0538465434726033,0.0349865486551157,0.0267277461446233,"Control Cold","guichenoti","Red"
"9075",0.034877431655969,0.0535091152651503,0.0312881731677147,0.0273010235767214,"Control Cold","guichenoti","Red"
"9076",0.0445328946018208,0.0515083992661744,0.0317513396434959,0.0272899618170244,"Control Cold","guichenoti","Red"
"9077",0.0475003243040457,0.0462715603169359,0.0321827246446162,0.0473421275494418,"Control Cold","guichenoti","Red"
"9078",0.0364290139488908,0.0497141302211025,0.0337685337384865,0.0439855971921713,"Control Cold","guichenoti","Red"
"9079",0.0324947360091542,0.0588012653562412,0.0335632579256942,0.0456614663325724,"Control Cold","guichenoti","Red"
"9080",0.0517135396714219,0.0493615095962892,0.0389462697652825,0.0455478423069037,"Control Cold","guichenoti","Red"
"9081",0.0480003064830608,0.0582902280065726,0.0277849806237166,0.0421702663555539,"Control Cold","guichenoti","Red"
"9082",0.0367237805987201,0.0569172878542465,0.0277598448205185,0.0410143303109934,"Control Cold","guichenoti","Red"
"9083",0.0376311158518688,0.0463429925204767,0.0298847376583862,0.030906047579481,"Control Cold","guichenoti","Red"
"9084",0.0443849823849497,0.042179978553762,0.0172779958001155,0.0461107280819878,"Control Cold","guichenoti","Red"
"9085",0.0447964264566253,0.0429692912711462,0.042989642782342,0.060591493583756,"Control Cold","guichenoti","Red"
"9086",0.0245757543683688,0.0367893794197981,0.0264837575353912,0.0600595218627736,"Control Cold","guichenoti","Red"
"9087",0.0240308254646669,0.0396617280410473,0.0262948126838663,0.0565243566033161,"Control Cold","guichenoti","Red"
"9088",0.0281298390787547,0.0306835921839204,0.0432067802245436,0.0602609936070253,"Control Cold","guichenoti","Red"
"9089",0.037229253334321,0.04442152283319,0.04313026716435,0.0546962012613193,"Control Cold","guichenoti","Red"
"9090",0.0387499449318132,0.0414674595774412,0.0394951666202454,0.0167339701755075,"Control Cold","guichenoti","Red"
"9091",0.0498014488458418,0.04113823900934,0.0374044734916883,0.0405358763211881,"Control Cold","guichenoti","Red"
"9092",0.046376318818217,0.0412171821910668,0.0372091653193428,0.0393570060004249,"Control Cold","guichenoti","Red"
"9093",0.0503536772294852,0.0453904486696335,0.0347823920964086,0.0386153869172951,"Control Cold","guichenoti","Red"
"9094",0.0478145080652216,0.0273618223828479,0.0285733470433758,0.0247736901578904,"Control Cold","guichenoti","Red"
"9095",0.0452569767212829,0.0341344787492359,0.0298063823145571,0.0457973697648061,"Control Cold","guichenoti","Red"
"9096",0.0471420011667607,0.0309548651477928,0.035173805175221,0.0461519790175836,"Control Cold","guichenoti","Red"
"9097",0.0470868552283011,0.0394239765333696,0.0384024222018693,0.049681967890662,"Control Cold","guichenoti","Red"
"9098",0.0501735667041051,0.0348524623331249,0.0425042615775716,0.036812020324573,"Control Cold","guichenoti","Red"
"9099",0.0145257401591154,0.0376423629958554,0.0428907109137829,0.0347022226283335,"Control Cold","guichenoti","Red"
"9100",0.0123739865577485,0.0309847585224096,0.0387630168996292,0.0364876742966693,"Control Cold","guichenoti","Red"
"9101",0.0149561407281036,0.0353579040842089,0.0425109101012831,0.0319827162961208,"Control Cold","guichenoti","Red"
"9102",0.0242204629182026,0.0350053094296023,0.0381885648623652,0.0152095664464403,"Control Cold","guichenoti","Red"
"9103",0.0398634165199034,0.0368354557871852,0.0472864485884449,0.0199681368763883,"Control Cold","guichenoti","Red"
"9104",0.0396238020908617,0.0328546265896169,0.0327201466598462,0.0257616095965758,"Control Cold","guichenoti","Red"
"9105",0.0407934547090249,0.0240262449374443,0.036736064695601,0.0355727738182035,"Control Cold","guichenoti","Red"
"9106",0.0411548978628509,0.0384855753406276,0.0366458152696422,0.0359226615453886,"Control Cold","guichenoti","Red"
"9107",0.0320521799319442,0.0398149510789943,0.0330858666189473,0.0382881767947437,"Control Cold","guichenoti","Red"
"9108",0.0317061794761069,0.0398733596822882,0.0382611107484536,0.0401435845352572,"Control Cold","guichenoti","Red"
"9109",0.028194302863657,0.0394195480515973,0.0354614383478926,0.0310745214560113,"Control Cold","guichenoti","Red"
"9110",0.0117034622611983,0.0379087484493491,0.0383927028995689,0.0307320320725893,"Control Cold","guichenoti","Red"
"9111",0.0242538602327321,0.0409529981790148,0.0340201661407861,0.0338831994672414,"Control Cold","guichenoti","Red"
"9112",0.039705357281722,0.0339946033846721,0.0331706140677477,0.0423561507937799,"Control Cold","guichenoti","Red"
"9113",0.030980636368936,0.0360372972472364,0.0315445698035845,0.0434009833975262,"Control Cold","guichenoti","Red"
"9114",0.031154692762612,0.0333474878128359,0.0316457037247965,0.0257772071337512,"Control Cold","guichenoti","Red"
"9115",0.0233338245859354,0.0370194193803759,0.0348745013513949,0.0264661419671884,"Control Cold","guichenoti","Red"
"9116",0.0296237859959962,0.0416090192255224,0.0286075756456299,0.0345346469419691,"Control Cold","guichenoti","Red"
"9117",0.0297362679705123,0.0296932225208145,0.0410762929341693,0.0345197026644848,"Control Cold","guichenoti","Red"
"9118",0.0301996415706987,0.0273203072410025,0.0413254611267341,0.0335752044704498,"Control Cold","guichenoti","Red"
"9119",0.031493561832402,0.0444461998700558,0.0416067338575697,0.0268603861686436,"Control Cold","guichenoti","Red"
"9120",0.0482457802768298,0.032126678836544,0.0378321929825159,0.0225814651277073,"Control Cold","guichenoti","Red"
"9121",0.0446888072103332,0.0324814070986082,0.0450007195554168,0.0495293829286174,"Control Cold","guichenoti","Red"
"9122",0.0351642735131631,0.0477018024890845,0.0272248184761415,0.0357738041332489,"Control Cold","guichenoti","Red"
"9123",0.0317332536511026,0.0463033264456287,0.0251233683730038,0.0369475178310088,"Control Cold","guichenoti","Red"
"9124",0.0357814562840972,0.0409420200749284,0.0259885820924181,0.0373662503661735,"Control Cold","guichenoti","Red"
"9125",0.0346373802881652,0.0313309781260118,0.0554186433490202,0.037383547912699,"Control Cold","guichenoti","Red"
"9126",0.0363723077860952,0.0293152174951218,0.0208147161384674,0.0392536189607213,"Control Cold","guichenoti","Red"
"9127",0.02768631305302,0.0200031161278069,0.028621458811464,0.0404085282902268,"Control Cold","guichenoti","Red"
"9128",0.027384365639624,0.0217972121793703,0.0279022265203946,0.0327682857945241,"Control Cold","guichenoti","Red"
"9129",0.0326485014781219,0.0218800468065781,0.0277357148747183,0.0335365771499705,"Control Cold","guichenoti","Red"
"9130",0.0472933736632167,0.0307021040778965,0.0300036326830343,0.0347931932038746,"Control Cold","guichenoti","Red"
"9131",0.0425542934300151,0.032433188078162,0.0338628515701546,0.0290834744793012,"Control Cold","guichenoti","Red"
"9132",0.0438623000043842,0.0462965550106967,0.0324003947689415,0.028710723983068,"Control Cold","guichenoti","Red"
"9133",0.0428055569321739,0.0418541020525045,0.0394689915949645,0.0328501247168998,"Control Cold","guichenoti","Red"
"9134",0.0408602277066495,0.0408203098205699,0.0496786032099586,0.0435119167662468,"Control Cold","guichenoti","Red"
"9135",0.0378862873635556,0.0473128226110727,0.0255317746091784,0.0329040703977516,"Control Cold","guichenoti","Red"
"9136",0.0220915876947465,0.0475528466948928,0.0326113340802199,0.0285964685696475,"Control Cold","guichenoti","Red"
"9137",0.0269904113775097,0.0496750017035699,0.0452907337451133,0.0429901566067837,"Control Cold","guichenoti","Red"
"9138",0.0329459023703849,0.0441397309329519,0.0327105280064937,0.0302346102343802,"Control Cold","guichenoti","Red"
"9139",0.0345730986134801,0.0443929849793492,0.0398844242410741,0.0394063190525128,"Control Cold","guichenoti","Red"
"9140",0.0473475728499307,0.0448876633409458,0.0423918136998067,0.0282553740932765,"Control Cold","guichenoti","Red"
"9141",0.0456344978013472,0.0459088054421209,0.0467162933780832,0.0408239186155235,"Control Cold","guichenoti","Red"
"9142",0.0439151874896938,0.0458336769295395,0.0332324660787007,0.0344483669908451,"Control Cold","guichenoti","Red"
"9143",0.029235944537175,0.0502190289234109,0.0331903858913066,0.0345692771435666,"Control Cold","guichenoti","Red"
"9144",0.0480155162664482,0.045646277614194,0.0312098021528721,0.0343476231290552,"Control Cold","guichenoti","Red"
"9145",0.0416822924119419,0.0522810570380714,0.0390882232408055,0.0352245983207993,"Control Cold","guichenoti","Red"
"9146",0.0309345945687634,0.0318850401990338,0.0368083625756287,0.0283992867105879,"Control Cold","guichenoti","Red"
"9147",0.0455749763065731,0.0376724912296827,0.0410564245267348,0.0352953415635874,"Control Cold","guichenoti","Red"
"9148",0.046264603049146,0.0330794778311695,0.0473216627587721,0.0288490314665874,"Control Cold","guichenoti","Red"
"9149",0.0516898650175221,0.0334832127348089,0.0533363811816771,0.0344989739839278,"Control Cold","guichenoti","Red"
"9150",0.0506781618675791,0.0335302953574859,0.055352235095403,0.0315514141253675,"Control Cold","guichenoti","Red"
"9151",0.0472932450882779,0.036030337558405,0.0556016718918173,0.0297257171056697,"Control Cold","guichenoti","Red"
"9152",0.0260352930989289,0.0358178930008469,0.0268289675908204,0.0291976484396037,"Control Cold","guichenoti","Red"
"9153",0.0275127660347521,0.0347601045825313,0.0392504820040738,0.0403692435520621,"Control Cold","guichenoti","Red"
"9154",0.0238852558016251,0.0343977405977834,0.039584108416003,0.0344086741152696,"Control Cold","guichenoti","Red"
"9155",0.0375329393397197,0.0341559612434758,0.0417656581326242,0.0511465934492783,"Control Cold","guichenoti","Red"
"9156",0.0359017407300497,0.0172101066768454,0.0445736774046129,0.0208783076065156,"Control Cold","guichenoti","Red"
"9157",0.0347031208747564,0.0174152077797587,0.0312522589072283,0.00919706824990479,"Control Cold","guichenoti","Red"
"9158",0.0370144391069156,0.0347282417989121,0.0300510529530564,0.0622224786712019,"Control Cold","guichenoti","Red"
"9159",0.0366713347411368,0.027792478154624,0.030963591499056,0.0380354188170119,"Control Cold","guichenoti","Red"
"9160",0.0382477592552166,0.043644193286981,0.0344624144640522,0.0377935749392565,"Control Cold","guichenoti","Red"
"9161",0.0196417745529466,0.0237937570222782,0.0312778807723505,0.040110337351313,"Control Cold","guichenoti","Red"
"9162",0.0389553724918914,0.0196521580005387,0.0301758204746476,0.0445219854222091,"Control Cold","guichenoti","Red"
"9163",0.0391818829166061,0.0205887718426345,0.0295795075426362,0.0289557860901309,"Control Cold","guichenoti","Red"
"9164",0.0469799739213182,0.0314991638373327,0.0313258107995286,0.0367099110742137,"Control Cold","guichenoti","Red"
"9165",0.0469765911101741,0.0358563372201669,0.0412213408063658,0.0372409254682161,"Control Cold","guichenoti","Red"
"9166",0.0467716762579183,0.0361163543184971,0.0405537368032874,0.0363821582760782,"Control Cold","guichenoti","Red"
"9167",0.0466434842367841,0.0356865292461622,0.0351494625845921,0.0368047432943448,"Control Cold","guichenoti","Red"
"9168",0.0472876951448918,0.0297978841208235,0.0414929858854359,0.0353535911940589,"Control Cold","guichenoti","Red"
"9169",0.0485650471669005,0.0297179587219053,0.0328279023655944,0.0362336910514528,"Control Cold","guichenoti","Red"
"9170",0.0257852671648843,0.0294110206454365,0.0303679236560121,0.0288751039426125,"Control Cold","guichenoti","Red"
"9171",0.0328023261723588,0.0289476160335989,0.0367130449212114,0.0406653342334301,"Control Cold","guichenoti","Red"
"9172",0.0312662206856227,0.0198313845891495,0.040329440552875,0.0354957206024408,"Control Cold","guichenoti","Red"
"9173",0.0331088653720062,0.0241422257081707,0.0402498608888147,0.0376678435541084,"Control Cold","guichenoti","Red"
"9174",0.0431056620021961,0.0263108781097243,0.0398646084400269,0.0372468400508304,"Control Cold","guichenoti","Red"
"9175",0.0357982948005837,0.0372071818354958,0.037455529404857,0.0436689134902453,"Control Cold","guichenoti","Red"
"9176",0.0462328145464648,0.0283741657727363,0.0332913048455731,0.0407661433581111,"Control Cold","guichenoti","Red"
"9177",0.0456644683074852,0.0265213338649801,0.0364495751322338,0.0400816324520686,"Control Cold","guichenoti","Red"
"9178",0.0367718114969427,0.024989510288485,0.0433726216197672,0.0349402299531377,"Control Cold","guichenoti","Red"
"9179",0.0337931566715588,0.0403527311636091,0.043363004423217,0.0335746955802236,"Control Cold","guichenoti","Red"
"9180",0.0292549939149307,0.0375806944201801,0.0426055726202513,0.03732544855105,"Control Cold","guichenoti","Red"
"9181",0.0284700348841822,0.0411763631360142,0.0257524974863867,0.037485496523199,"Control Cold","guichenoti","Red"
"9182",0.0291166244545301,0.0360509067454959,0.0297087899945447,0.0405161537394899,"Control Cold","guichenoti","Red"
"9183",0.0170643413447618,0.0360611601539881,0.0289361017248009,0.0404107168951157,"Control Cold","guichenoti","Red"
"9184",0.0447164526251484,0.0501055041699822,0.0434983766297082,0.0404089767676633,"Control Cold","guichenoti","Red"
"9185",0.0477057355905863,0.050500036747041,0.0288219227636431,0.0401724946535259,"Control Cold","guichenoti","Red"
"9186",0.0428679833278941,0.0446918482799895,0.0209868142763477,0.0281462210517603,"Control Cold","guichenoti","Red"
"9187",0.0476195458947076,0.0427705884368144,0.0249861997265864,0.0297473539790743,"Control Cold","guichenoti","Red"
"9188",0.0461968407124049,0.0392649588278867,0.0426777838608881,0.0266582079364958,"Control Cold","guichenoti","Red"
"9189",0.0462043706354744,0.0328467856186344,0.0403610706727373,0.0285398847932168,"Control Cold","guichenoti","Red"
"9190",0.0366329439999323,0.0310373940125298,0.0407502573997386,0.025957026593794,"Control Cold","guichenoti","Red"
"9191",0.0402025015898068,0.0329424944479114,0.0385272039089716,0.0364022113969651,"Control Cold","guichenoti","Red"
"9192",0.040670403517667,0.0364261314573471,0.0266084170033833,0.041753231434054,"Control Cold","guichenoti","Red"
"9193",0.042476526382693,0.0419207732214506,0.0257052698640918,0.0404980236079963,"Control Cold","guichenoti","Red"
"9194",0.0482957161588076,0.0326206301255932,0.0462322923950799,0.0418716801292042,"Control Cold","guichenoti","Red"
"9195",0.0410042038676887,0.034115632849875,0.0450346189638975,0.0437468263690127,"Control Cold","guichenoti","Red"
"9196",0.0252050096273635,0.0382222027075221,0.0449860835502243,0.0424992998873432,"Control Cold","guichenoti","Red"
"9197",0.0402110031133754,0.0423713800007868,0.0494885001028298,0.042381813943802,"Control Cold","guichenoti","Red"
"9198",0.0421711762357233,0.0391756760555825,0.0527292336125941,0.0382996581206754,"Control Cold","guichenoti","Red"
"9199",0.0405626836008033,0.0376565049507982,0.0434881153976202,0.026778363535604,"Control Cold","guichenoti","Red"
"9200",0.0405610775360981,0.038143896120026,0.0436190334035825,0.0285162477418862,"Control Cold","guichenoti","Red"
"9201",0.0324984684531029,0.0385603293046869,0.0312572444309517,0.0409780447573693,"Control Cold","guichenoti","Red"
"9202",0.0387648395854267,0.0304977340201441,0.0318895336233697,0.0409695264585719,"Control Cold","guichenoti","Red"
"9203",0.0393842212148271,0.0305971794247476,0.0401865185116268,0.0277265348389118,"Control Cold","guichenoti","Red"
"9204",0.0350777008008678,0.0350029477643026,0.0252333967741827,0.0296908529736667,"Control Cold","guichenoti","Red"
"9205",0.0386947195170167,0.0373565395382637,0.0370738388628986,0.0301239936035176,"Control Cold","guichenoti","Red"
"9206",0.0399290785489312,0.0403094512099604,0.0354799198903595,0.0426737375123525,"Control Cold","guichenoti","Red"
"9207",0.0375221030898239,0.0521336142672283,0.0353279745436575,0.0260916701774198,"Control Cold","guichenoti","Red"
"9208",0.038618996245682,0.0510994208357689,0.0371074099233318,0.0262561476354709,"Control Cold","guichenoti","Red"
"9209",0.0386956088749543,0.047411587626311,0.0522631372747124,0.0259637175053178,"Control Cold","guichenoti","Red"
"9210",0.0503826426100248,0.049668043212453,0.0518525864506427,0.0290157460850759,"Control Cold","guichenoti","Red"
"9211",0.0243911842567879,0.0494927955513208,0.0535710774967775,0.0284951044366841,"Control Cold","guichenoti","Red"
"9212",0.0538529340507397,0.0325780438897075,0.0627070359290112,0.0322424395903369,"Control Cold","guichenoti","Red"
"9213",0.0221554526941964,0.0266447081168465,0.0461701176066901,0.0320490693704469,"Control Cold","guichenoti","Red"
"9214",0.0233853646640766,0.049325830031727,0.0383779328814188,0.0393016887294581,"Control Cold","guichenoti","Red"
"9215",0.0533899713235224,0.0471108101496757,0.0296794258903205,0.0397869692616206,"Control Cold","guichenoti","Red"
"9216",0.0354641674045061,0.0221074602175453,0.0379560256873988,0.0278820095645712,"Control Cold","guichenoti","Red"
"9217",0.036379059893356,0.0442960675478512,0.0365926898905658,0.0423482223395403,"Control Cold","guichenoti","Red"
"9218",0.0297598725347786,0.0378935137931852,0.0363489284605203,0.033301328289717,"Control Cold","guichenoti","Red"
"9219",0.0201953730318991,0.0357058955839889,0.0367844277098916,0.0232877604061226,"Control Cold","guichenoti","Red"
"9220",0.0170569710669332,0.035868321500116,0.0363166526587892,0.0499194797965877,"Control Cold","guichenoti","Red"
"9221",0.0435575291203954,0.0439637770233524,0.0336420840035645,0.0501420316659411,"Control Cold","guichenoti","Red"
"9222",0.0459723559017627,0.0443397804592468,0.0258255411914914,0.0392334060152354,"Control Cold","guichenoti","Red"
"9223",0.0422849458787588,0.035696936026059,0.0283647835802397,0.0331049005074258,"Control Cold","guichenoti","Red"
"9224",0.0343595215658797,0.0330000748715299,0.0205056884797137,0.03309508107468,"Control Cold","guichenoti","Red"
"9225",0.038218217147766,0.0252124487906815,0.019181153846195,0.0474169901501055,"Control Cold","guichenoti","Red"
"9226",0.0395843225745291,0.0370600884365643,0.0234588883886281,0.0493446057344985,"Control Cold","guichenoti","Red"
"9227",0.0269194055609086,0.0315287983729013,0.0241339905122329,0.0322755927658564,"Control Cold","guichenoti","Red"
"9228",0.048924847775074,0.0344532765746626,0.0222436735226573,0.0361279090388514,"Control Cold","guichenoti","Red"
"9229",0.0496047732495475,0.0363064410309337,0.0260773609527094,0.0366417774981906,"Control Cold","guichenoti","Red"
"9230",0.0377031623704496,0.0351729247807043,0.0510320295765874,0.0409380391186858,"Control Cold","guichenoti","Red"
"9231",0.0497800696879513,0.0271587236206425,0.0384292019985551,0.029688999627882,"Control Cold","guichenoti","Red"
"9232",0.0386517144725121,0.0283784695241852,0.0391746586349474,0.0251318476962928,"Control Cold","guichenoti","Red"
"9233",0.0414830430783229,0.0324926025271441,0.0438334476625019,0.0288222545955271,"Control Cold","guichenoti","Red"
"9234",0.0436450999176334,0.0361939846483039,0.0440771469582105,0.0387262753065828,"Control Cold","guichenoti","Red"
"9235",0.0388143986632864,0.0430095239776073,0.0293149324698269,0.0443258321412852,"Control Cold","guichenoti","Red"
"9236",0.0252810700766796,0.0387620286203374,0.0378435138142943,0.0303061070698607,"Control Cold","guichenoti","Red"
"9237",0.0247838223782544,0.0390593069224325,0.0320405912438775,0.0258653842101995,"Control Cold","guichenoti","Red"
"9238",0.0248405731784116,0.0181151986952836,0.041955004459184,0.0459871751393025,"Control Cold","guichenoti","Red"
"9239",0.0449851507395837,0.0182805207557636,0.0409029009393451,0.0233912585142687,"Control Cold","guichenoti","Red"
"9240",0.0436912316241417,0.0288864323143157,0.0329162547043788,0.0373713144097807,"Control Cold","guichenoti","Red"
"9241",0.0262973813854754,0.0295918992155576,0.0281368844221906,0.0443307476370334,"Control Cold","guichenoti","Red"
"9242",0.0459230503324436,0.0415918820405055,0.0264101917859388,0.0418112465877981,"Control Cold","guichenoti","Red"
"9243",0.0464668032338365,0.0424381786494243,0.0377234896638878,0.025503457354073,"Control Cold","guichenoti","Red"
"9244",0.0458018045391812,0.0423268808623425,0.0377354933065217,0.0368041439262203,"Control Cold","guichenoti","Red"
"9245",0.0340102462195882,0.0511605065648888,0.0398338207324197,0.024205023860716,"Control Cold","guichenoti","Red"
"9246",0.0372647900826656,0.0313440378154164,0.0377714451882421,0.022474392042433,"Control Cold","guichenoti","Red"
"9247",0.0209244942101174,0.036117129574018,0.0395423143210093,0.0271044604761893,"Control Cold","guichenoti","Red"
"9248",0.0272462363362619,0.0474361137238038,0.0395899328802223,0.0282436917346232,"Control Cold","guichenoti","Red"
"9249",0.0422354505612997,0.0473275167105554,0.0410912425222805,0.0247420605911924,"Control Cold","guichenoti","Red"
"9250",0.0423821482500785,0.0377447015292903,0.036638945207959,0.0250587771503051,"Control Cold","guichenoti","Red"
"9251",0.0423421959639611,0.0363742089302159,0.0202160845404087,0.0312391712802251,"Control Cold","guichenoti","Red"
"9252",0.0423995341977353,0.0283664213105774,0.01736589487464,0.0272190111378165,"Control Cold","guichenoti","Red"
"9253",0.0426523852143346,0.0268265015360081,0.0215763980032217,0.0271060876803058,"Control Cold","guichenoti","Red"
"9254",0.0419494013725594,0.0259050275906373,0.02945604067316,0.0248676849621006,"Control Cold","guichenoti","Red"
"9255",0.0368983701439574,0.0250695432738766,0.0395734719159271,0.0261402271199937,"Control Cold","guichenoti","Red"
"9256",0.0333749872503668,0.0252872223709729,0.0336009009731433,0.0297038389085805,"Control Cold","guichenoti","Red"
"9257",0.0294631921233036,0.02961072927732,0.0236218750460207,0.0313025971390285,"Control Cold","guichenoti","Red"
"9258",0.0314393052989811,0.053301956906142,0.0191394694997781,0.0305724279800203,"Control Cold","guichenoti","Red"
"9259",0.0402919512980324,0.0430084126356702,0.0375378860349449,0.0301242617606204,"Control Cold","guichenoti","Red"
"9260",0.0410894827375506,0.0441149967645679,0.0384059313048263,0.0298442738415569,"Control Cold","guichenoti","Red"
"9261",0.0335079534050807,0.0462754183983828,0.0373316798478344,0.0259811764814902,"Control Cold","guichenoti","Red"
"9262",0.0418554071381672,0.0484553499461404,0.0253810556748226,0.0488849228374202,"Control Cold","guichenoti","Red"
"9263",0.0457284076651209,0.0432578373485303,0.0229296786292092,0.0456616822791501,"Control Cold","guichenoti","Red"
"9264",0.0478144615358383,0.0304613598020474,0.02632242411783,0.0417446541653624,"Control Cold","guichenoti","Red"
"9265",0.0392691322025862,0.037306024673716,0.041830711216309,0.0434630878326045,"Control Cold","guichenoti","Red"
"9266",0.0495932680115325,0.0266582997057107,0.0457135147241678,0.0490811829358401,"Control Cold","guichenoti","Red"
"9267",0.0533901913166513,0.0305623165290943,0.0457990826912588,0.054806150003053,"Control Cold","guichenoti","Red"
"9268",0.0483912692784249,0.027524593495268,0.0458146893960369,0.049829697655482,"Control Cold","guichenoti","Red"
"9269",0.0252537321873676,0.0479560477030671,0.0422883144579208,0.0533758311753235,"Control Cold","guichenoti","Red"
"9270",0.028225857475135,0.0440549171643256,0.0443067534841459,0.0483885899524503,"Control Cold","guichenoti","Red"
"9271",0.0367158105056943,0.044545290901852,0.0418804863600077,0.0401655086685,"Control Cold","guichenoti","Red"
"9272",0.0344780119445603,0.0470859038155097,0.040979906737401,0.0411133661769345,"Control Cold","guichenoti","Red"
